,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
1557,81500,False,True,False,False,False,False,False,False,False,False,False,False,135000,False,False,True,False,True,False,False
1558,135000,False,False,False,False,False,True,False,False,False,False,False,False,275000,False,False,True,False,True,False,False
1559,195000,False,False,False,False,False,False,True,False,False,False,False,False,740000,False,False,True,False,False,False,False
1560,90000,False,False,False,False,False,False,False,False,False,True,False,False,690000,False,False,True,False,False,False,False
1561,50000,False,False,False,False,True,False,False,False,False,False,False,False,3975000,True,False,False,False,False,False,False
1562,30000,False,False,False,False,True,False,False,False,False,False,False,False,5150000,False,False,True,False,False,False,False
1563,21000,False,True,False,False,False,False,False,False,False,False,False,False,3200000,True,False,False,False,False,False,False
1564,60000,False,False,False,False,False,True,False,False,False,False,False,False,4100000,False,False,True,False,False,False,False
1565,100000,False,False,False,False,False,True,False,False,False,False,False,False,1000000,False,False,True,False,False,False,False
1566,50000,False,False,False,True,False,False,False,False,False,False,False,False,1000000,False,False,True,False,False,False,False
1567,120000,False,False,False,False,True,False,False,False,False,False,False,False,550000,False,False,True,False,False,False,False
1568,40000,True,False,False,False,False,False,False,False,False,False,False,False,600000,False,False,True,False,False,False,False
1569,20000,False,False,False,False,True,False,False,False,False,False,False,False,675000,False,False,True,False,False,False,False
1570,35000,False,False,False,False,True,False,False,False,False,False,False,False,950000,False,False,True,False,False,False,False
1571,57728,False,False,False,False,False,False,False,False,False,False,True,False,850000,False,False,True,False,False,False,False
1572,120000,False,False,False,False,False,False,True,False,False,False,False,False,2000000,False,False,True,False,False,False,False
1573,120000,False,False,False,False,False,False,False,False,False,True,False,False,550000,False,False,True,False,False,False,False
1574,30000,False,False,False,False,False,False,True,False,False,False,False,False,925000,True,False,False,False,False,False,False
1575,60000,False,False,False,False,False,False,True,False,False,False,False,False,625000,False,False,True,False,False,False,False
1576,100000,False,False,False,False,False,True,False,False,False,False,False,False,200000,False,False,True,False,True,False,False
1577,80000,False,False,False,False,True,False,False,False,False,False,False,False,635000,False,False,True,False,False,False,False
1578,10000,False,False,False,False,True,False,False,False,False,False,False,False,550000,False,False,True,False,False,False,False
1579,80000,False,False,False,False,False,False,True,False,False,False,False,False,425000,True,False,False,False,True,False,False
1580,9900,False,False,False,False,False,False,True,False,False,False,False,False,220000,False,False,True,False,False,False,False
1581,15200,False,False,False,False,False,False,False,True,False,False,False,False,590000,False,False,True,False,False,False,False
1582,41000,False,False,False,False,False,False,False,False,False,False,True,False,775000,True,False,False,False,False,False,False
1583,89100,False,False,False,False,False,False,True,False,False,False,False,False,350000,False,False,True,False,False,False,False
1584,79328,False,False,False,False,False,False,False,False,False,False,True,False,575000,False,False,True,False,False,False,False
1585,139000,True,False,False,False,False,False,False,False,False,False,False,False,200000,False,False,True,False,True,False,False
1586,120600,False,False,False,False,False,False,True,False,False,False,False,False,1575000,True,False,False,False,False,False,False
1587,70000,False,False,False,False,False,False,False,False,False,True,False,False,600000,True,False,False,False,False,False,False
1588,100000,False,False,False,False,False,True,False,False,False,False,False,False,720000,True,False,False,False,False,False,False
1589,66953,False,False,False,False,False,True,False,False,False,False,False,False,158000,True,False,False,False,True,False,False
1590,160000,False,False,False,False,False,False,True,False,False,False,False,False,1575000,True,False,False,False,False,False,False
1591,35000,False,False,False,False,False,False,True,False,False,False,False,False,580000,False,False,True,False,False,False,False
1592,90000,False,True,False,False,False,False,False,False,False,False,False,False,420000,True,False,False,False,False,False,False
1593,80000,False,False,False,False,False,False,False,False,False,True,False,False,1200000,True,False,False,False,False,False,False
1594,37161,False,False,True,False,False,False,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
1595,60000,False,False,False,False,False,False,False,False,False,True,False,False,650000,False,False,True,False,False,False,False
1596,53619,False,False,False,False,False,False,True,False,False,False,False,False,400000,False,False,True,False,False,False,False
1597,35000,False,True,False,False,False,False,False,False,False,False,False,False,700000,True,False,False,False,False,False,False
1598,120000,False,False,False,False,False,False,False,False,False,False,True,False,520000,False,False,True,False,False,False,False
1599,40000,False,False,False,False,False,False,False,False,False,False,True,False,450000,True,False,False,False,False,False,False
1600,80000,False,False,True,False,False,False,False,False,False,False,False,False,850000,True,False,False,False,False,False,False
1601,119000,False,False,False,False,False,True,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
1602,90000,False,False,False,True,False,False,False,False,False,False,False,False,450000,True,False,False,False,False,False,False
1603,52236,False,False,False,False,False,True,False,False,False,False,False,False,165000,False,False,True,False,False,False,False
1604,105000,False,False,False,False,False,False,False,True,False,False,False,False,160000,False,False,True,False,True,False,False
1605,141000,False,False,False,False,False,False,True,False,False,False,False,False,300000,True,False,False,False,False,False,False
1606,40000,False,False,False,False,False,False,False,False,False,False,True,False,550000,True,False,False,False,False,False,True
1607,100000,False,False,False,False,False,False,True,False,False,False,False,False,285000,False,False,True,False,False,False,False
1608,120000,False,False,False,False,False,False,False,True,False,False,False,False,850000,True,False,False,False,False,False,False
1609,120000,False,False,False,False,True,False,False,False,False,False,False,False,700000,False,False,True,False,False,False,False
